file,class,type,dit,lcom*,DIT<5,%DIT<5,lcom*<0.2,%lcom*<0.2
\jfreechart\src\main\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRenderer.java,org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer,class,4,0.5833333,1,,0,
\jfreechart\src\main\java\org\jfree\chart\swing\CrosshairOverlay.java,org.jfree.chart.swing.CrosshairOverlay,class,2,0.65,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\compass\ShipNeedleTest.java,org.jfree.chart.plot.compass.ShipNeedleTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\block\BlockBorder.java,org.jfree.chart.block.BlockBorder,class,1,0.72727275,1,,0,
\jfreechart\src\test\java\org\jfree\data\time\MonthTest.java,org.jfree.data.time.MonthTest,class,1,0.92857146,1,,0,
\jfreechart\src\main\java\org\jfree\chart\annotations\XYImageAnnotation.java,org.jfree.chart.annotations.XYImageAnnotation,class,3,0.6666666,1,,0,
\jfreechart\src\test\java\org\jfree\chart\WaterfallChartTest.java,org.jfree.chart.WaterfallChartTest,class,1,0.2,1,,0,
\jfreechart\src\main\java\org\jfree\chart\swing\UIUtils.java,org.jfree.chart.swing.UIUtils,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\imagemap\ImageMapUtils.java,org.jfree.chart.imagemap.ImageMapUtils,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYBarRenderer.java,org.jfree.chart.renderer.xy.XYBarRenderer$XYBarRendererState,innerclass,3,0.33333334,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\compass\PointerNeedleTest.java,org.jfree.chart.plot.compass.PointerNeedleTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\time\Second.java,org.jfree.data.time.Second,class,2,0.7,1,,0,
\jfreechart\src\test\java\org\jfree\chart\axis\AxisLocationTest.java,org.jfree.chart.axis.AxisLocationTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\YIntervalDataItem.java,org.jfree.data.xy.YIntervalDataItem,class,2,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\XIntervalSeries.java,org.jfree.data.xy.XIntervalSeries,class,3,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\urls\CustomCategoryURLGeneratorTest.java,org.jfree.chart.urls.CustomCategoryURLGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\labels\IntervalXYToolTipGenerator.java,org.jfree.chart.labels.IntervalXYToolTipGenerator,class,2,0.9,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\DatasetRenderingOrder.java,org.jfree.chart.plot.DatasetRenderingOrder,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\block\FlowArrangement.java,org.jfree.chart.block.FlowArrangement,class,1,0.82857144,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\CombinedRangeCategoryPlot.java,org.jfree.chart.plot.CombinedRangeCategoryPlot,class,3,0.7380953,1,,0,
\jfreechart\src\main\java\org\jfree\data\KeyedValues.java,org.jfree.data.KeyedValues,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\XYIntervalSeries.java,org.jfree.data.xy.XYIntervalSeries,class,3,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\block\LineBorderTest.java,org.jfree.chart.block.LineBorderTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\AreaChartTest.java,org.jfree.chart.AreaChartTest$LocalListener,innerclass,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\axis\PeriodAxisLabelInfoTest.java,org.jfree.chart.axis.PeriodAxisLabelInfoTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\event\TitleChangeListener.java,org.jfree.chart.event.TitleChangeListener,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\text\TextMeasurer.java,org.jfree.chart.text.TextMeasurer,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\ChartElementVisitor.java,org.jfree.chart.ChartElementVisitor,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer2.java,org.jfree.chart.renderer.xy.XYAreaRenderer2,class,3,0.6666667,1,,0,
\jfreechart\src\test\java\org\jfree\data\xy\YWithXIntervalTest.java,org.jfree.data.xy.YWithXIntervalTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\internal\CloneUtils.java,org.jfree.chart.internal.CloneUtils,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\json\JSONUtils.java,org.jfree.data.json.JSONUtils,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\labels\MultipleXYSeriesLabelGeneratorTest.java,org.jfree.chart.labels.MultipleXYSeriesLabelGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\imagemap\StandardURLTagFragmentGenerator.java,org.jfree.chart.imagemap.StandardURLTagFragmentGenerator,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\PolarItemRenderer.java,org.jfree.chart.renderer.PolarItemRenderer,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\general\DatasetChangeListener.java,org.jfree.data.general.DatasetChangeListener,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\statistics\MultiValueCategoryDataset.java,org.jfree.data.statistics.MultiValueCategoryDataset,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\YIntervalSeries.java,org.jfree.data.xy.YIntervalSeries,class,3,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\date\MonthConstants.java,org.jfree.chart.date.MonthConstants,interface,1,NaN,1,,0,
\jfreechart\src\main\java\org\jfree\chart\legend\PaintScaleLegend.java,org.jfree.chart.legend.PaintScaleLegend,class,2,0.8150471,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialPointer.java,org.jfree.chart.plot.dial.DialPointer,class,6,0.55,0,,0,
\jfreechart\src\main\java\org\jfree\chart\axis\CyclicNumberAxis.java,org.jfree.chart.axis.CyclicNumberAxis$CycleBoundTick,innerclass,4,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\statistics\SimpleHistogramBin.java,org.jfree.data.statistics.SimpleHistogramBin,class,1,0.5694444,1,,0,
\jfreechart\src\test\java\org\jfree\chart\axis\AxisSpaceTest.java,org.jfree.chart.axis.AxisSpaceTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\entity\TickLabelEntityTest.java,org.jfree.chart.entity.TickLabelEntityTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\axis\CategoryTickTest.java,org.jfree.chart.axis.CategoryTickTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\category\GroupedStackedBarRendererTest.java,org.jfree.chart.renderer.category.GroupedStackedBarRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\time\Millisecond.java,org.jfree.data.time.Millisecond,class,2,0.7076024,1,,0,
\jfreechart\src\main\java\org\jfree\chart\util\GradientPaintTransformType.java,org.jfree.chart.util.GradientPaintTransformType,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\CategoryItemRenderer.java,org.jfree.chart.renderer.category.CategoryItemRenderer,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\axis\DateTickTest.java,org.jfree.chart.axis.DateTickTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\TimeSeriesChartTest.java,org.jfree.chart.TimeSeriesChartTest,class,1,0.2,1,,0,
\jfreechart\src\main\java\org\jfree\chart\annotations\CategoryTextAnnotation.java,org.jfree.chart.annotations.CategoryTextAnnotation,class,3,0.5909091,1,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\Outlier.java,org.jfree.chart.renderer.Outlier,class,1,0.5909091,1,,0,
\jfreechart\src\main\java\org\jfree\chart\swing\editor\StrokeSample.java,org.jfree.chart.swing.editor.StrokeSample,class,4,0.5,1,,0,
\jfreechart\src\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java,org.jfree.chart.urls.CustomPieURLGeneratorTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\CategoryPlotTest.java,org.jfree.chart.plot.CategoryPlotTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\general\SeriesChangeEvent.java,org.jfree.data.general.SeriesChangeEvent,class,1,1,1,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\MinMaxCategoryRenderer.java,org.jfree.chart.renderer.category.MinMaxCategoryRenderer$Anonymous1,anonymous,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\FastScatterPlot.java,org.jfree.chart.plot.FastScatterPlot,class,2,0.8977778,1,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\MinMaxCategoryRenderer.java,org.jfree.chart.renderer.category.MinMaxCategoryRenderer$Anonymous2,anonymous,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\internal\ShapeUtilsTest.java,org.jfree.chart.internal.ShapeUtilsTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\xy\YIntervalSeriesTest.java,org.jfree.data.xy.YIntervalSeriesTest,class,1,0.7083333,1,,0,
\jfreechart\src\main\java\org\jfree\chart\axis\TickUnits.java,org.jfree.chart.axis.TickUnits,class,1,0.5555556,1,,0,
\jfreechart\src\main\java\org\jfree\chart\imagemap\URLTagFragmentGenerator.java,org.jfree.chart.imagemap.URLTagFragmentGenerator,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\ItemKey.java,org.jfree.data.ItemKey,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\block\EntityBlockResult.java,org.jfree.chart.block.EntityBlockResult,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\StackedAreaRenderer.java,org.jfree.chart.renderer.category.StackedAreaRenderer,class,4,0.6818182,1,,0,
\jfreechart\src\main\java\org\jfree\chart\StandardChartTheme.java,org.jfree.chart.StandardChartTheme$Anonymous1,anonymous,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\ChartTransferable.java,org.jfree.chart.ChartTransferable,class,1,0.57142854,1,,0,
\jfreechart\src\main\java\org\jfree\data\json\impl\JSONStreamAware.java,org.jfree.data.json.impl.JSONStreamAware,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\NumberTick.java,org.jfree.chart.axis.NumberTick,class,3,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\block\BlockContainer.java,org.jfree.chart.block.BlockContainer,class,2,0.64444447,1,,0,
\jfreechart\src\main\java\org\jfree\chart\swing\ChartMouseListener.java,org.jfree.chart.swing.ChartMouseListener,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\StandardXYItemRenderer.java,org.jfree.chart.renderer.xy.StandardXYItemRenderer,class,5,0.8927336,0,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\CrosshairTest.java,org.jfree.chart.plot.CrosshairTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\Marker.java,org.jfree.chart.plot.Marker,class,1,0.8701754,1,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\OutlierList.java,org.jfree.chart.renderer.OutlierList,class,1,0.7037037,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\IntervalXYZDataset.java,org.jfree.data.xy.IntervalXYZDataset,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\labels\StandardFlowLabelGeneratorTest.java,org.jfree.chart.labels.StandardFlowLabelGeneratorTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValueTest.java,org.jfree.data.DefaultKeyedValueTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\internal\HashUtils.java,org.jfree.chart.internal.HashUtils,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\time\FixedMillisecond.java,org.jfree.data.time.FixedMillisecond,class,2,0.5588235,1,,0,
\jfreechart\src\test\java\org\jfree\data\flow\FlowKeyTest.java,org.jfree.data.flow.FlowKeyTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\io\CSV.java,org.jfree.data.io.CSV,class,1,0.5833334,1,,0,
\jfreechart\src\test\java\org\jfree\chart\labels\StandardPieSectionLabelGeneratorTest.java,org.jfree.chart.labels.StandardPieSectionLabelGeneratorTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\ScatterPlotTest.java,org.jfree.chart.ScatterPlotTest$LocalListener,innerclass,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\XYAreaChartTest.java,org.jfree.chart.XYAreaChartTest$LocalListener,innerclass,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\compass\MeterNeedleTest.java,org.jfree.chart.plot.compass.MeterNeedleTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\TimeTableXYDatasetTest.java,org.jfree.data.time.TimeTableXYDatasetTest,class,1,0.8333333,1,,0,
\jfreechart\src\test\java\org\jfree\chart\title\CompositeTitleTest.java,org.jfree.chart.title.CompositeTitleTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\time\ohlc\OHLCSeries.java,org.jfree.data.time.ohlc.OHLCSeries,class,3,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\statistics\BoxAndWhiskerItemTest.java,org.jfree.data.statistics.BoxAndWhiskerItemTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xml\CategorySeriesHandler.java,org.jfree.data.xml.CategorySeriesHandler,class,2,0.46666667,1,,0,
\jfreechart\src\main\java\org\jfree\chart\labels\XYSeriesLabelGenerator.java,org.jfree.chart.labels.XYSeriesLabelGenerator,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\CrosshairState.java,org.jfree.chart.plot.CrosshairState,class,1,0.79605263,1,,0,
\jfreechart\src\main\java\org\jfree\chart\urls\TimeSeriesURLGenerator.java,org.jfree.chart.urls.TimeSeriesURLGenerator,class,1,0.6,1,,0,
\jfreechart\src\main\java\org\jfree\chart\legend\LegendGraphic.java,org.jfree.chart.legend.LegendGraphic,class,2,0.8350877,1,,0,
\jfreechart\src\main\java\org\jfree\chart\axis\AxisState.java,org.jfree.chart.axis.AxisState,class,1,0.6923077,1,,0,
\jfreechart\src\test\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGeneratorTest.java,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGeneratorTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\annotations\XYDataImageAnnotation.java,org.jfree.chart.annotations.XYDataImageAnnotation,class,3,0.65625,1,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\HighLowRenderer.java,org.jfree.chart.renderer.xy.HighLowRenderer,class,3,0.7647059,1,,0,
\jfreechart\src\test\java\org\jfree\chart\axis\ModuloAxisTest.java,org.jfree.chart.axis.ModuloAxisTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\title\Title.java,org.jfree.chart.title.Title,class,2,0.84980243,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\category\ScatterRendererTest.java,org.jfree.chart.renderer.category.ScatterRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\labels\PieToolTipGenerator.java,org.jfree.chart.labels.PieToolTipGenerator,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\gantt\SlidingGanttCategoryDataset.java,org.jfree.data.gantt.SlidingGanttCategoryDataset,class,2,0.40404043,1,,0,
\jfreechart\src\test\java\org\jfree\chart\entity\PieSectionEntityTest.java,org.jfree.chart.entity.PieSectionEntityTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\dial\DialCapTest.java,org.jfree.chart.plot.dial.DialCapTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\xy\XYCoordinateTest.java,org.jfree.data.xy.XYCoordinateTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\dial\DialLayerChangeEvent.java,org.jfree.chart.plot.dial.DialLayerChangeEvent,class,2,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\GradientXYBarPainter.java,org.jfree.chart.renderer.xy.GradientXYBarPainter,class,1,0.5185185,1,,0,
\jfreechart\src\main\java\org\jfree\chart\block\BorderArrangement.java,org.jfree.chart.block.BorderArrangement,class,1,0.39393938,1,,0,
\jfreechart\src\main\java\org\jfree\data\time\Day.java,org.jfree.data.time.Day,class,2,0.8854166,1,,0,
\jfreechart\src\test\java\org\jfree\data\general\DefaultKeyedValuesDatasetTest.java,org.jfree.data.general.DefaultKeyedValuesDatasetTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\StackedXYBarRendererTest.java,org.jfree.chart.renderer.xy.StackedXYBarRendererTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\DateRangeTest.java,org.jfree.data.time.DateRangeTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\encoders\EncoderUtil.java,org.jfree.chart.encoders.EncoderUtil,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\Plot.java,org.jfree.chart.plot.Plot,class,1,0.95024174,1,,0,
\jfreechart\src\main\java\org\jfree\chart\text\TextUtils.java,org.jfree.chart.text.TextUtils,class,1,0.85507244,1,,0,
\jfreechart\src\main\java\org\jfree\chart\plot\ValueAxisPlot.java,org.jfree.chart.plot.ValueAxisPlot,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\IntervalBarRenderer.java,org.jfree.chart.renderer.category.IntervalBarRenderer,class,4,1,1,,0,
\jfreechart\src\main\java\org\jfree\chart\api\PublicCloneable.java,org.jfree.chart.api.PublicCloneable,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\BarRenderer.java,org.jfree.chart.renderer.category.BarRenderer,class,3,0.9135082,1,,0,
\jfreechart\src\main\java\org\jfree\data\json\impl\JSONObject.java,org.jfree.data.json.impl.JSONObject,class,3,1,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\MarkerTest.java,org.jfree.chart.plot.MarkerTest,class,1,0.5,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\category\LayeredBarRendererTest.java,org.jfree.chart.renderer.category.LayeredBarRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\api\RectangleAlignment.java,org.jfree.chart.api.RectangleAlignment,enum,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\XYBarChartTest.java,org.jfree.chart.XYBarChartTest$LocalListener,innerclass,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRendererTest.java,org.jfree.chart.renderer.xy.XYBoxAndWhiskerRendererTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\urls\CategoryURLGenerator.java,org.jfree.chart.urls.CategoryURLGenerator,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\time\RegularTimePeriod.java,org.jfree.data.time.RegularTimePeriod,class,1,0.8947368,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\AbstractXYZDataset.java,org.jfree.data.xy.AbstractXYZDataset,class,4,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\legend\LegendGraphicTest.java,org.jfree.chart.legend.LegendGraphicTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\ChartHints.java,org.jfree.chart.ChartHints,class,2,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\renderer\category\StandardBarPainter.java,org.jfree.chart.renderer.category.StandardBarPainter,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\general\DefaultKeyedValues2DDatasetTest.java,org.jfree.data.general.DefaultKeyedValues2DDatasetTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\annotations\TextAnnotation.java,org.jfree.chart.annotations.TextAnnotation,class,2,0.8186274,1,,0,
\jfreechart\src\main\java\org\jfree\chart\labels\StandardCategorySeriesLabelGenerator.java,org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,class,1,0.7619048,1,,0,
\jfreechart\src\main\java\org\jfree\data\flow\FlowKey.java,org.jfree.data.flow.FlowKey,class,1,0.53125,1,,0,
\jfreechart\src\main\java\org\jfree\data\xy\IntervalXYDataset.java,org.jfree.data.xy.IntervalXYDataset,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\xy\Vector.java,org.jfree.data.xy.Vector,class,1,0.14285715,1,,1,
\jfreechart\src\test\java\org\jfree\chart\axis\QuarterDateFormatTest.java,org.jfree.chart.axis.QuarterDateFormatTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYAreaRenderer2Test.java,org.jfree.chart.renderer.xy.XYAreaRenderer2Test,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java,org.jfree.chart.entity.CategoryLabelEntity,class,3,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\KeyedObjectsTest.java,org.jfree.data.KeyedObjectsTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\DefaultDrawingSupplier.java,org.jfree.chart.plot.DefaultDrawingSupplier,class,1,0.84210515,1,,0,
\jfreechart\src\main\java\org\jfree\data\category\DefaultIntervalCategoryDataset.java,org.jfree.data.category.DefaultIntervalCategoryDataset,class,3,0.75,1,,0,
\jfreechart\src\main\java\org\jfree\chart\annotations\XYTitleAnnotation.java,org.jfree.chart.annotations.XYTitleAnnotation,class,3,0.6666667,1,,0,
\jfreechart\src\main\java\org\jfree\chart\legend\LegendItemCollection.java,org.jfree.chart.legend.LegendItemCollection,class,1,0.5,1,,0,
\jfreechart\src\test\java\org\jfree\data\general\DefaultPieDatasetTest.java,org.jfree.data.general.DefaultPieDatasetTest,class,1,0.71428573,1,,0,
\jfreechart\src\test\java\org\jfree\chart\renderer\xy\XYBarRendererTest.java,org.jfree.chart.renderer.xy.XYBarRendererTest,class,1,0.72727275,1,,0,
\jfreechart\src\main\java\org\jfree\data\category\CategoryDataset.java,org.jfree.data.category.CategoryDataset,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\ComparableObjectItem.java,org.jfree.data.ComparableObjectItem,class,1,0.5833333,1,,0,
\jfreechart\src\main\java\org\jfree\data\general\DefaultHeatMapDataset.java,org.jfree.data.general.DefaultHeatMapDataset,class,2,0.72380954,1,,0,
\jfreechart\src\test\java\org\jfree\chart\XYAreaChartTest.java,org.jfree.chart.XYAreaChartTest,class,1,0.2,1,,0,
\jfreechart\src\test\java\org\jfree\chart\axis\CategoryLabelPositionTest.java,org.jfree.chart.axis.CategoryLabelPositionTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\GanttChartTest.java,org.jfree.chart.GanttChartTest$LocalListener,innerclass,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\time\TimeSeriesCollectionTest.java,org.jfree.data.time.TimeSeriesCollectionTest,class,1,0.7692308,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\PlotRenderingInfoTest.java,org.jfree.chart.plot.PlotRenderingInfoTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\axis\TickUnit.java,org.jfree.chart.axis.TickUnit,class,1,0.625,1,,0,
\jfreechart\src\test\java\org\jfree\chart\internal\ArgsTest.java,org.jfree.chart.internal.ArgsTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\util\GradientPaintTransformer.java,org.jfree.chart.util.GradientPaintTransformer,interface,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\CombinedRangeCategoryPlotTest.java,org.jfree.chart.plot.CombinedRangeCategoryPlotTest,class,1,0.7777778,1,,0,
\jfreechart\src\main\java\org\jfree\data\gantt\TaskSeriesCollection.java,org.jfree.data.gantt.TaskSeriesCollection,class,3,0.73684216,1,,0,
\jfreechart\src\main\java\org\jfree\chart\swing\editor\DefaultAxisEditor.java,org.jfree.chart.swing.editor.DefaultAxisEditor,class,5,0.8705882,0,,0,
\jfreechart\src\test\java\org\jfree\data\DatasetChangeConfirmation.java,org.jfree.data.DatasetChangeConfirmation,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\axis\CategoryAnchorTest.java,org.jfree.chart.axis.CategoryAnchorTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\renderer\DefaultPolarItemRendererTest.java,org.jfree.chart.renderer.DefaultPolarItemRendererTest,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\xy\IntervalXYDelegateTest.java,org.jfree.data.xy.IntervalXYDelegateTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\api\VerticalAlignment.java,org.jfree.chart.api.VerticalAlignment,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\data\time\ohlc\OHLC.java,org.jfree.data.time.ohlc.OHLC,class,1,0.42857143,1,,0,
\jfreechart\src\test\java\org\jfree\chart\plot\pie\MultiplePiePlotTest.java,org.jfree.chart.plot.pie.MultiplePiePlotTest,class,1,0.8333333,1,,0,
\jfreechart\src\main\java\org\jfree\chart\text\format\RelativeDateFormat.java,org.jfree.chart.text.format.RelativeDateFormat,class,3,0.83928573,1,,0,
\jfreechart\src\main\java\org\jfree\chart\internal\SerialUtils.java,org.jfree.chart.internal.SerialUtils,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\chart\plot\dial\StandardDialRangeTest.java,org.jfree.chart.plot.dial.StandardDialRangeTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\api\XYCoordinateType.java,org.jfree.chart.api.XYCoordinateType,enum,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGenerator.java,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\plot\XYPlot.java,org.jfree.chart.plot.XYPlot,class,2,0.9728952,1,,0,
\jfreechart\src\main\java\org\jfree\chart\ChartFactory.java,org.jfree.chart.ChartFactory,class,1,0.34,1,,0,
\jfreechart\src\main\java\org\jfree\chart\renderer\xy\WindItemRenderer.java,org.jfree.chart.renderer.xy.WindItemRenderer,class,3,1,1,,0,
\jfreechart\src\main\java\org\jfree\data\xml\RootHandler.java,org.jfree.data.xml.RootHandler,class,2,0.16666667,1,,1,
\jfreechart\src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java,org.jfree.chart.encoders.ImageEncoderFactory,class,1,0.5,1,,0,
\jfreechart\src\main\java\org\jfree\chart\swing\SelectionZoomStrategy.java,org.jfree.chart.swing.SelectionZoomStrategy,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\labels\SymbolicXYItemLabelGenerator.java,org.jfree.chart.labels.SymbolicXYItemLabelGenerator,class,1,1,1,,0,
\jfreechart\src\main\java\org\jfree\chart\ChartElement.java,org.jfree.chart.ChartElement,interface,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\internal\LineUtils.java,org.jfree.chart.internal.LineUtils,class,1,0,1,,1,
\jfreechart\src\test\java\org\jfree\data\DefaultKeyedValuesTest.java,org.jfree.data.DefaultKeyedValuesTest,class,1,0,1,,1,
\jfreechart\src\main\java\org\jfree\chart\annotations\XYLineAnnotation.java,org.jfree.chart.annotations.XYLineAnnotation,class,3,0.63265306,1,,0,
